"","mk","fr","ma","md","env","price_raw","ph","ra"
"1862","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","4.5"
"1863","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","3.9"
"1864","""Volkswagen""","""11/2015""","""9.872""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18440","""110""","4.3"
"1865","""Volkswagen""","""07/2015""","""24.765""","""Golf Variant""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18444","""110""","3.9"
"1866","""Volkswagen""","""02/2013""","""68.899""","""Golf""","""4,5 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18444","""150""","3.9"
"1867","""Volkswagen""","""12/2013""","""23.766""","""Golf Plus""","""5,9 l/100 km (komb.)***, 140 g CO2/km (komb.)***""}","18450","""105""","4.2"
"1868","""Volkswagen""","""-/-""","""5""","""Golf""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18450","""110""","4.4"
"1869","""Volkswagen""","""02/2015""","""24.490""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18480","""110""","4.1"
"1870","""Volkswagen""","""01/2015""","""4.609""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18490","""150""","4.5"
"1871","""Volkswagen""","""-/-""","""10""","""Golf Variant""","""5,0 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18500","""110""","4.4"
"1872","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","4.5"
"1873","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","3.9"
"1874","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18550","""110""","4.0"
"1875","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18574","""110""","4.6"
"1876","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""3,9 l/100 km (komb.)***, 101 g CO2/km (komb.)***""}","18587","""110""","4.5"
"1877","""Volkswagen""","""-/-""","""1""","""Golf""","""5,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","18590","""150""","4.8"
"1878","""Volkswagen""","""08/2015""","""26.710""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18667","""110""","4.2"
"1879","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18700","""125""","4.4"
"1880","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18722","""125""","3.9"
"1881","""Volkswagen""","""-/-""","""1""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18725","""150""","4.4"
"1882","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","4.5"
"1883","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","3.9"
"1884","""Volkswagen""","""05/2015""","""16.900""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18750","""110""","4.9"
"1885","""Volkswagen""","""07/2015""","""24.800""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18759","""110""","4.4"
"1886","""Volkswagen""","""08/2015""","""6.312""","""Golf""","""4,9 l/100 km (komb.)***, 112 g CO2/km (komb.)***""}","18777","""110""","4.0"
"1887","""Volkswagen""","""04/2015""","""10.633""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18785","""110""","4.7"
"1888","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18810","""110""","3.8"
"1889","""Volkswagen""","""-/-""","""2""","""Golf Variant""","""5,3 l/100 km (komb.)***, 124 g CO2/km (komb.)***""}","18810","""122""","4.5"
"1890","""Volkswagen""","""07/2015""","""19.250""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18830","""110""","4.2"
"1891","""Volkswagen""","""-/-""","""1""","""Golf Variant""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18850","""110""","4.8"
"1892","""Volkswagen""","""09/2015""","""9.720""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18870","""110""","4.1"
"1893","""Volkswagen""","""07/2015""","""16.379""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18888","""150""","3.9"
"1894","""Volkswagen""","""05/2015""","""7.388""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18888","""150""","4.0"
"1895","""Volkswagen""","""07/2015""","""6.162""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1896","""Volkswagen""","""08/2015""","""24.835""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1897","""Volkswagen""","""08/2015""","""12.107""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18889","""110""","4.5"
"1898","""Volkswagen""","""05/2015""","""9.500""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18890","""125""","4.4"
"1899","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","4.5"
"1900","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","3.9"
"1901","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18900","""110""","4.4"
"1902","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18903","""125""","4.5"
"1903","""Volkswagen""","""06/2015""","""16.300""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18930","""110""","4.2"
"1904","""Volkswagen""","""06/2015""","""50""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18950","""110""","4.1"
"1905","""Volkswagen""","""09/2015""","""24.119""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1906","""Volkswagen""","""09/2015""","""26.596""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1907","""Volkswagen""","""06/2012""","""59.000""","""Golf""","""5,1 l/100 km (komb.)***, 134 g CO2/km (komb.)***""}","18980","""170""","4.2"
"1908","""Volkswagen""","""03/2016""","""19.000""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18980","""110""","3.9"
"1909","""Volkswagen""","""07/2015""","""27.549""","""Golf""","""3,2 l/100 km (komb.)***, 85 g CO2/km (komb.)***""}","18980","""110""","4.1"
"1910","""Volkswagen""","""05/2015""","""14.119""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18980","""125""","4.1"
"1911","""Volkswagen""","""11/2014""","""24.926""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18988","""125""","4.2"
"1912","""Volkswagen""","""08/2015""","""20.962""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18990","""150""","3.9"
"1913","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1914","""Volkswagen""","""-/-""","""1""","""Golf""","""2,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1915","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","19002","""110""","4.5"
"1916","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","4.5"
"1917","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","3.9"
"1918","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","19127","""110""","4.5"
"1919","""Volkswagen""","""-/-""","""0""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","19173","""110""","4.5"
"1920","""Volkswagen""","""-/-""","""0""","""Golf""","""4,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","19246","""150""","3.9"
"1921","""Volkswagen""","""10/2012""","""79.500""","""Golf""","""5,9 l/100 km (komb.)***, 156 g CO2/km (komb.)***""}","17990","""170""","4.3"
"1922","""Volkswagen""","""07/2014""","""21.413""","""Golf Sportsvan""","""5,3 l/100 km (komb.)***, 126 g CO2/km (komb.)***""}","17990","""110""","4.2"
"1923","""Volkswagen""","""05/2015""","""3.340""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""110""","3.3"
"1924","""Volkswagen""","""03/2014""","""38.490""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","17990","""105""","4.1"
"1925","""Volkswagen""","""08/2014""","""8.858""","""Golf Sportsvan""","""5,6 l/100 km (komb.)***, 132 g CO2/km (komb.)***""}","17990","""125""","4.8"
"1926","""Volkswagen""","""12/2015""","""2.000""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""125""","4.4"
"1927","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","4.5"
"1928","""Volkswagen""","""-/-""","""0""","""Golf""","""5,3 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18098","""125""","3.9"
"1929","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18154","""110""","4.6"
"1930","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""4,0 l/100 km (komb.)***, 105 g CO2/km (komb.)***""}","18183","""110""","4.5"
"1931","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","4.5"
"1932","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18226","""125""","3.9"
"1933","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18250","""110""","4.0"
"1934","""Volkswagen""","""12/2014""","""7.887""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18290","""125""","4.5"
"1935","""Volkswagen""","""07/2014""","""27.300""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18328","""150""","4.8"
"1936","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18376","""110""","3.9"
"1937","""Volkswagen""","""05/2015""","""11.958""","""Golf Variant""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18380","""105""","null"
"1938","""Volkswagen""","""09/2014""","""18.350""","""Golf""","""5,0 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18390","""105""","4.0"
"1939","""Volkswagen""","""-/-""","""0""","""Golf Variant""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18395","""110""","4.0"
"1940","""Volkswagen""","""11/2013""","""28.389""","""Golf Variant""","""5,3 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18410","""140""","3.8"
"1941","""Volkswagen""","""04/2014""","""35.604""","""Golf""","""4,8 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18430","""105""","4.5"
"1942","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","4.5"
"1943","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18434","""110""","3.9"
"1944","""Volkswagen""","""11/2015""","""9.872""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18440","""110""","4.3"
"1945","""Volkswagen""","""07/2015""","""24.765""","""Golf Variant""","""5,0 l/100 km (komb.)***, 115 g CO2/km (komb.)***""}","18444","""110""","3.9"
"1946","""Volkswagen""","""02/2013""","""68.899""","""Golf""","""4,5 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18444","""150""","3.9"
"1947","""Volkswagen""","""12/2013""","""23.766""","""Golf Plus""","""5,9 l/100 km (komb.)***, 140 g CO2/km (komb.)***""}","18450","""105""","4.2"
"1948","""Volkswagen""","""-/-""","""5""","""Golf""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18450","""110""","4.4"
"1949","""Volkswagen""","""02/2015""","""24.490""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18480","""110""","4.1"
"1950","""Volkswagen""","""01/2015""","""4.609""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18490","""150""","4.5"
"1951","""Volkswagen""","""-/-""","""10""","""Golf Variant""","""5,0 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18500","""110""","4.4"
"1952","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","4.5"
"1953","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18549","""150""","3.9"
"1954","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18550","""110""","4.0"
"1955","""Volkswagen""","""08/2016""","""0""","""Golf""","""3,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18574","""110""","4.6"
"1956","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""3,9 l/100 km (komb.)***, 101 g CO2/km (komb.)***""}","18587","""110""","4.5"
"1957","""Volkswagen""","""-/-""","""1""","""Golf""","""5,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","18590","""150""","4.8"
"1958","""Volkswagen""","""08/2015""","""26.710""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18667","""110""","4.2"
"1959","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18700","""125""","4.4"
"1960","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,5 l/100 km (komb.)***, 127 g CO2/km (komb.)***""}","18722","""125""","3.9"
"1961","""Volkswagen""","""-/-""","""1""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18725","""150""","4.4"
"1962","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","4.5"
"1963","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,2 l/100 km (komb.)***, 120 g CO2/km (komb.)***""}","18749","""125""","3.9"
"1964","""Volkswagen""","""05/2015""","""16.900""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18750","""110""","4.9"
"1965","""Volkswagen""","""07/2015""","""24.800""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18759","""110""","4.4"
"1966","""Volkswagen""","""08/2015""","""6.312""","""Golf""","""4,9 l/100 km (komb.)***, 112 g CO2/km (komb.)***""}","18777","""110""","4.0"
"1967","""Volkswagen""","""04/2015""","""10.633""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18785","""110""","4.7"
"1968","""Volkswagen""","""-/-""","""0""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18810","""110""","3.8"
"1969","""Volkswagen""","""-/-""","""2""","""Golf Variant""","""5,3 l/100 km (komb.)***, 124 g CO2/km (komb.)***""}","18810","""122""","4.5"
"1970","""Volkswagen""","""07/2015""","""19.250""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18830","""110""","4.2"
"1971","""Volkswagen""","""-/-""","""1""","""Golf Variant""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18850","""110""","4.8"
"1972","""Volkswagen""","""09/2015""","""9.720""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18870","""110""","4.1"
"1973","""Volkswagen""","""07/2015""","""16.379""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18888","""150""","3.9"
"1974","""Volkswagen""","""05/2015""","""7.388""","""Golf""","""4,1 l/100 km (komb.)***, 106 g CO2/km (komb.)***""}","18888","""150""","4.0"
"1975","""Volkswagen""","""07/2015""","""6.162""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1976","""Volkswagen""","""08/2015""","""24.835""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18888","""110""","4.0"
"1977","""Volkswagen""","""08/2015""","""12.107""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","18889","""110""","4.5"
"1978","""Volkswagen""","""05/2015""","""9.500""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18890","""125""","4.4"
"1979","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","4.5"
"1980","""Volkswagen""","""-/-""","""0""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18896","""110""","3.9"
"1981","""Volkswagen""","""-/-""","""10""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18900","""110""","4.4"
"1982","""Volkswagen""","""-/-""","""0""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","18903","""125""","4.5"
"1983","""Volkswagen""","""06/2015""","""16.300""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18930","""110""","4.2"
"1984","""Volkswagen""","""06/2015""","""50""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","18950","""110""","4.1"
"1985","""Volkswagen""","""09/2015""","""24.119""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1986","""Volkswagen""","""09/2015""","""26.596""","""Golf""","""3,9 l/100 km (komb.)***, 103 g CO2/km (komb.)***""}","18979","""110""","4.2"
"1987","""Volkswagen""","""06/2012""","""59.000""","""Golf""","""5,1 l/100 km (komb.)***, 134 g CO2/km (komb.)***""}","18980","""170""","4.2"
"1988","""Volkswagen""","""03/2016""","""19.000""","""Golf""","""4,9 l/100 km (komb.)***, 114 g CO2/km (komb.)***""}","18980","""110""","3.9"
"1989","""Volkswagen""","""07/2015""","""27.549""","""Golf""","""3,2 l/100 km (komb.)***, 85 g CO2/km (komb.)***""}","18980","""110""","4.1"
"1990","""Volkswagen""","""05/2015""","""14.119""","""Golf""","""5,2 l/100 km (komb.)***, 123 g CO2/km (komb.)***""}","18980","""125""","4.1"
"1991","""Volkswagen""","""11/2014""","""24.926""","""Golf Sportsvan""","""5,4 l/100 km (komb.)***, 125 g CO2/km (komb.)***""}","18988","""125""","4.2"
"1992","""Volkswagen""","""08/2015""","""20.962""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","18990","""150""","3.9"
"1993","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1994","""Volkswagen""","""-/-""","""1""","""Golf""","""2,5 kg/100 km (komb.)***, 94 g CO2/km (komb.)***""}","18990","""110""","4.8"
"1995","""Volkswagen""","""-/-""","""1""","""Golf Sportsvan""","""5,1 l/100 km (komb.)***, 117 g CO2/km (komb.)***""}","19002","""110""","4.5"
"1996","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","4.5"
"1997","""Volkswagen""","""-/-""","""0""","""Golf""","""5,2 l/100 km (komb.)***, 119 g CO2/km (komb.)***""}","19023","""150""","3.9"
"1998","""Volkswagen""","""-/-""","""1""","""Golf""","""3,8 l/100 km (komb.)***, 99 g CO2/km (komb.)***""}","19127","""110""","4.5"
"1999","""Volkswagen""","""-/-""","""0""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","19173","""110""","4.5"
"2000","""Volkswagen""","""-/-""","""0""","""Golf""","""4,3 l/100 km (komb.)***, 121 g CO2/km (komb.)***""}","19246","""150""","3.9"
"2001","""Volkswagen""","""10/2012""","""79.500""","""Golf""","""5,9 l/100 km (komb.)***, 156 g CO2/km (komb.)***""}","17990","""170""","4.3"
"2002","""Volkswagen""","""07/2014""","""21.413""","""Golf Sportsvan""","""5,3 l/100 km (komb.)***, 126 g CO2/km (komb.)***""}","17990","""110""","4.2"
"2003","""Volkswagen""","""05/2015""","""3.340""","""Golf""","""4,9 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""110""","3.3"
"2004","""Volkswagen""","""03/2014""","""38.490""","""Golf""","""3,9 l/100 km (komb.)***, 102 g CO2/km (komb.)***""}","17990","""105""","4.1"
"2005","""Volkswagen""","""08/2014""","""8.858""","""Golf Sportsvan""","""5,6 l/100 km (komb.)***, 132 g CO2/km (komb.)***""}","17990","""125""","4.8"
"2006","""Volkswagen""","""12/2015""","""2.000""","""Golf""","""5,0 l/100 km (komb.)***, 116 g CO2/km (komb.)***""}","17990","""125""","4.4"
